what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427516809505
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427516812825
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427516824135
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427516948386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427516949726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427517779965
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427517784235
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427517786455
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1427517790185
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427517790245
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deleteNextWord",1427517790275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427517790605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427517793155
executed,command,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.command.activateTask",1427517793165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427517799905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427517802635
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427517802735
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427517802735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427517814705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427517817085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427517819055
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427517819185
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427517819245
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427517822642
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427517824302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427517832372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427518000237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427518001263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427518004117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427518005400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427518458448
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427518462408
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1427518462585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427518466608
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427518468055
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427518476855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427518491200
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427518492321
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1427518493592
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427518528067
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427518529679
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427518529679
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427518531034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427518541271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519222194
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427519285869
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1427519311296
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1427519311329
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1427519311455
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1427519311457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519312362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519508523
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427519526001
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427519532075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519537639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427519556574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519560595
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427519561517
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427519561753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519564388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519571196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427519574574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519576887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519590289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427519592992
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1427519594194
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1427519594215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519594239
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1427519594289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519601543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427519604776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519605561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519617114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427519620056
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1427519622085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519624311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519635610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427519638477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519643607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519749444
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1427519758366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519760606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519773924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519818489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519884689
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427519889029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427519925686
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427519931836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519937491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427519939517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427519942822
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427519943298
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427519943383
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427519952405
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427519966062
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427520059844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427520069159
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520078826
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427520080153
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427520100936
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520186704
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520188643
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520191732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1427520191780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520198854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520205904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520218935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520221760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520367374
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520372321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520389530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520477940
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427520488119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427520504582
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520506507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427520508001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520536713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520536885
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520544559
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520556902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520595803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520603111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520605330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520606545
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427520618933
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520645765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427520647915
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520649579
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520675267
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520680722
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520686295
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520711063
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520716353
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520726648
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520726685
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427520759696
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520769093
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520772440
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520774269
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520779308
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520779308
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520780812
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520780812
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520785178
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520785283
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520785296
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427520787349
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1427520790021
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520791193
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520791235
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427520792276
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520794034
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427520796011
error,log,,,"Several ports (8005, 8080, 8009) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1427520805265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520805395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520811398
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.stop",1427520814413
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520815377
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427520816430
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520816557
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427520819454
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520819457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520822760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520828751
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1427520828996
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520830783
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427520830823
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427520832862
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520835132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520837456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520839675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520839856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520846955
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520847068
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520847131
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427520875140
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520886711
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427520901106
started,bundle,org.eclipse.jst.ejb.ui,1.1.502.v201101121843,"org.eclipse.jst.ejb.ui",1427520903541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520903782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520906655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520915317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520917153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520917200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427520918886
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1427520918944
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520925335
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520925376
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520928984
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520928984
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520939586
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427520939586
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427520941356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427520976818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427520979791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427521029572
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1427521033850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427521089981
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1427521108779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521115938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521118028
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427521118186
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427521118243
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427521128890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521137447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521184175
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427521186395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521189994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521200608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521209401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521217726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521241733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521244516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1427521244529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521255178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521260246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521273303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427521280735
