what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674485946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674489718
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427674490154
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427674490193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674500241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674512147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674519450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674660137
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427674664778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427674682725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674683334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674683949
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427674685744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427674687161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674699145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674707697
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1427674710689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427674712198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674725251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674739227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674755566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674763299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674787123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674789205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674789993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674795514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674813375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674835193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674856161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674860817
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427674907456
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427674910022
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427674910056
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427674910067
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427674911086
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1427674912827
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427674914006
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427674914045
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427674915109
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427674915435
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427674915442
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427674917109
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427674922717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674924213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427674926424
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427674926592
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427674926639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675015924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675045244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675049193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675051680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675141206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675151070
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427675151079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675153041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675286405
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427675288512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675318791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675320493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675321808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675323341
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427675435784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675440992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675444376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675454009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675468819
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675469301
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675469348
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675511370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427675516375
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675520200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427675524368
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675632457
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675641076
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675667355
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675673979
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675686462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427675691516
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427675693029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427675697108
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1427675710453
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1427675717395
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1427675891425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427675892974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675894608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675961760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427675963115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675979503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427675985653
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427675995124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427676000489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427676003196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676016589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676022780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676060284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676064015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427676266512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427676280531
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676282267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427676285453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427676298234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427676303077
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676305169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427676308098
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1427676362872
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427676381728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427676392041
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676393547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427676396964
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427676429757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427676462619
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676486168
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427676506574
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676506607
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427676506619
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427676508275
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1427676509430
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427676510571
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427676510607
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427676511688
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427676513306
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427676515031
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676517832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676518799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676520333
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427676520485
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427676520536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676547519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676593377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676598846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676676632
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427676689369
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676714692
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676724505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427676727128
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676727838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427676728791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427676731061
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427676733968
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676734964
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427676734965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676736319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676738168
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427676738235
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676740694
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427676740694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676741952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676743218
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676743256
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427676748695
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1427676750558
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427676751627
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427676752652
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427676754615
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427676756439
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676766807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676768447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676769826
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427676769979
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427676770028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676806799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676816716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676818337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676819218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676830345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427676843446
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427676846180
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1427676881728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427676886094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427676901133
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1427676909529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427676946779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427676949505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427676989227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427677005896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427677039853
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427677041235
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677041266
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427677041278
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1427677042608
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1427677043917
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427677044996
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427677045028
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427677045690
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677046725
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427677046726
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677050827
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677053501
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677055042
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677057297
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677059569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677060596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677063150
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427677063260
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427677063313
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427677123730
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427677131819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677137199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677140764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677189079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677199150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677210357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677216406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677217563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677219509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677237054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677240605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677252886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677261381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677347709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677368071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677373221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677503113
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427677507813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677511167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677519529
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677520021
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677520070
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427677521763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677525200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677551084
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677551588
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677551635
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677703360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677712491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427677831869
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677937189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427677947856
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427677949103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427677950937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427678127328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427678144577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427678149650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427678315551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427678318797
